mes;dia;hora;perfil_usuari;pf
5;26;17;d;4.51973581050319e-05
5;26;18;d;4.45584248775039e-05
5;26;19;d;4.39339088890904e-05
5;26;20;d;5.19624320600136e-05
5;26;21;d;6.01272192056088e-05
5;26;22;d;0.000150499409264107
5;26;23;d;0.00025596693111324
5;26;24;d;0.000193093464703228
5;17;1;d;0.000178900454270654
5;17;2;d;0.000178372387462769
5;17;3;d;0.000173751000862681
5;17;4;d;0.000170923537237769
5;17;5;d;0.00016677040196406
5;17;6;d;0.00016572160946807
5;17;7;d;0.000151751093273135
5;17;8;d;5.06875866935962e-05
5;17;9;d;4.48409876181893e-05
5;17;10;d;4.25824286686672e-05
5;17;11;d;4.99409716947856e-05
5;17;12;d;5.28505779428103e-05
5;17;13;d;5.21658485513643e-05
5;17;14;d;5.42116038612626e-05
5;17;15;d;5.8151141843687e-05
5;17;16;d;5.17100102279186e-05
5;17;17;d;4.39781396382397e-05
5;17;18;d;4.2146103630171e-05
5;17;19;d;4.28339562252387e-05
5;17;20;d;5.11530924217706e-05
5;17;21;d;5.89089720026646e-05
5;17;22;d;0.000153709572523183
5;17;23;d;0.000253250710664052
5;17;24;d;0.0001924339004304
5;10;1;d;0.000178767801870195
5;10;2;d;0.000178107303175085
5;10;3;d;0.000173572777752261
5;10;4;d;0.00017088245599094
5;10;5;d;0.000166770826969061
5;10;6;d;0.000165541138335094
5;10;7;d;0.000151922008609702
5;10;8;d;5.06697440464845e-05
5;10;9;d;4.47048981105357e-05
5;10;10;d;4.24978691057473e-05
5;10;11;d;4.98469953624229e-05
5;10;12;d;5.27646139374327e-05
5;10;13;d;5.2053030439026e-05
5;10;14;d;5.4131942584619e-05
5;10;15;d;5.81726440265372e-05
5;10;16;d;5.16945516039332e-05
5;10;17;d;4.39640730298459e-05
5;10;18;d;4.2167429491897e-05
5;10;19;d;4.27941734760695e-05
5;10;20;d;5.10797003245577e-05
5;10;21;d;5.89204814599695e-05
5;10;22;d;0.000153960534698921
5;10;23;d;0.000253145555209017
5;10;24;d;0.000192572293489088
5;15;1;d;0.000180148100825725
5;15;2;d;0.000182121653380906
5;15;3;d;0.000178261515998982
5;15;4;d;0.000173179795375865
5;15;5;d;0.00017091476600442
5;15;6;d;0.000171206964756029
5;15;7;d;0.000150553212469274
5;15;8;d;6.24131683048585e-05
5;15;9;d;5.46304437936806e-05
5;15;10;d;5.24368912231785e-05
5;15;11;d;5.47525210262984e-05
5;15;12;d;5.20044020751188e-05
5;15;13;d;5.29061256413519e-05
5;15;14;d;5.1740057988915e-05
5;15;15;d;5.80035402997249e-05
5;15;16;d;5.22604098324294e-05
5;15;17;d;4.99254687783527e-05
5;15;18;d;4.72353198058283e-05
5;15;19;d;4.86295935723981e-05
5;15;20;d;5.48417407370143e-05
5;15;21;d;5.86597055252053e-05
5;15;22;d;0.000145231386568221
5;15;23;d;0.000250102954039354
5;15;24;d;0.000189079510973303
5;21;1;d;0.000181886197751555
5;21;2;d;0.000184733164306083
5;21;3;d;0.000181613888169139
5;21;4;d;0.000173359007551824
5;21;5;d;0.000170104326030611
5;21;6;d;0.000169575408912786
5;21;7;d;0.000153661687935078
5;21;8;d;6.35134978295936e-05
5;21;9;d;5.90966748601878e-05
5;21;10;d;5.47221288864418e-05
5;21;11;d;5.51710751847786e-05
5;21;12;d;5.53626978377748e-05
5;21;13;d;5.23068750922228e-05
5;21;14;d;5.2633374170465e-05
5;21;15;d;5.6348449478304e-05
5;21;16;d;4.90073830140642e-05
5;21;17;d;4.49297956375818e-05
5;21;18;d;4.42842923833481e-05
5;21;19;d;4.37797150735667e-05
5;21;20;d;5.17908366757479e-05
5;21;21;d;5.99436568995595e-05
5;21;22;d;0.000150350132839644
5;21;23;d;0.000255611737507813
5;21;24;d;0.000192960125582084
5;24;1;d;0.000178924893736063
5;24;2;d;0.000178421477069803
5;24;3;d;0.000173903864616763
5;24;4;d;0.000171208864119071
5;24;5;d;0.000167021036762037
5;24;6;d;0.000165960623830603
5;24;7;d;0.000151896988397029
5;24;8;d;5.07623831873506e-05
5;24;9;d;4.48012108096044e-05
5;24;10;d;4.24459855600525e-05
5;24;11;d;4.96597983258018e-05
5;24;12;d;5.25573930548406e-05
5;24;13;d;5.18377738172355e-05
5;24;14;d;5.38196488215771e-05
5;24;15;d;5.77905468494861e-05
5;24;16;d;5.13283076340279e-05
5;24;17;d;4.36493910243246e-05
5;24;18;d;4.17932450689592e-05
5;24;19;d;4.24639126549252e-05
5;24;20;d;5.07519880624596e-05
5;24;21;d;5.86894228068137e-05
5;24;22;d;0.000152914260491367
5;24;23;d;0.00025215644930679
5;24;24;d;0.000192078690668505
5;8;1;d;0.000179170183157828
5;8;2;d;0.000181070196603854
5;8;3;d;0.000177068789309786
5;8;4;d;0.000172129644862909
5;8;5;d;0.000170105611494085
5;8;6;d;0.000170595262099558
5;8;7;d;0.000150658075630843
5;8;8;d;6.26052481923256e-05
5;8;9;d;5.49770593293138e-05
5;8;10;d;5.27596457039412e-05
5;8;11;d;5.5110388906557e-05
5;8;12;d;5.23011606805021e-05
5;8;13;d;5.32100916440591e-05
5;8;14;d;5.20904765905103e-05
5;8;15;d;5.84289328841052e-05
5;8;16;d;5.26155275572966e-05
5;8;17;d;5.02761553249913e-05
5;8;18;d;4.75730229510458e-05
5;8;19;d;4.89749787931757e-05
5;8;20;d;5.5188401846381e-05
5;8;21;d;5.89216565421504e-05
5;8;22;d;0.00014637428065386
5;8;23;d;0.000251790857762147
5;8;24;d;0.00019007674984659
5;28;1;d;0.000182367730606357
5;28;2;d;0.000185238660385321
5;28;3;d;0.000181692368534452
5;28;4;d;0.000173757301250556
5;28;5;d;0.000170531417567963
5;28;6;d;0.000170112230269262
5;28;7;d;0.000153893615447728
5;28;8;d;6.36308426673008e-05
5;28;9;d;5.91938852431091e-05
5;28;10;d;5.48918987958972e-05
5;28;11;d;5.54269516187013e-05
5;28;12;d;5.56631403831932e-05
5;28;13;d;5.26386256983768e-05
5;28;14;d;5.30869858253804e-05
5;28;15;d;5.68886117769948e-05
5;28;16;d;4.95337952203741e-05
5;28;17;d;4.54650411229995e-05
5;28;18;d;4.48117002788588e-05
5;28;19;d;4.4215893608372e-05
5;28;20;d;5.22424039634367e-05
5;28;21;d;6.03402422775024e-05
5;28;22;d;0.000150640204508462
5;28;23;d;0.000256400061914294
5;28;24;d;0.000193577957363827
5;30;1;d;0.000179926009459095
5;30;2;d;0.000184731479327218
5;30;3;d;0.000183535949055963
5;30;4;d;0.000177749291928717
5;30;5;d;0.000171038606845861
5;30;6;d;0.000172141181361769
5;30;7;d;0.000148569088353673
5;30;8;d;5.37630392148337e-05
5;30;9;d;4.84209555079894e-05
5;30;10;d;4.94046917435712e-05
5;30;11;d;5.73038159117914e-05
5;30;12;d;5.55440772607781e-05
5;30;13;d;5.13748224201848e-05
5;30;14;d;5.42833681668836e-05
5;30;15;d;5.88136455257578e-05
5;30;16;d;5.41742936277225e-05
5;30;17;d;4.61793774733563e-05
5;30;18;d;4.12509439794966e-05
5;30;19;d;4.33419741975459e-05
5;30;20;d;5.04060083648777e-05
5;30;21;d;5.58468805164798e-05
5;30;22;d;0.000139403953846119
5;30;23;d;0.000249501382953245
5;30;24;d;0.000186522001674836
5;29;1;d;0.000179854345417082
5;29;2;d;0.000181850772569675
5;29;3;d;0.000177828263805834
5;29;4;d;0.000173000945058342
5;29;5;d;0.00017093055525799
5;29;6;d;0.000171106906009843
5;29;7;d;0.000150613299571488
5;29;8;d;6.26367718989007e-05
5;29;9;d;5.4927232540995e-05
5;29;10;d;5.27600899712524e-05
5;29;11;d;5.50884305800313e-05
5;29;12;d;5.23238291583319e-05
5;29;13;d;5.32243738334035e-05
5;29;14;d;5.20604118884323e-05
5;29;15;d;5.83646205800438e-05
5;29;16;d;5.25780647214575e-05
5;29;17;d;5.0248388390041e-05
5;29;18;d;4.74968108081827e-05
5;29;19;d;4.88490119542064e-05
5;29;20;d;5.504971636931e-05
5;29;21;d;5.89221530722454e-05
5;29;22;d;0.000145431184645867
5;29;23;d;0.000250979355578399
5;29;24;d;0.000189654912592826
5;6;1;d;0.000181842049224225
5;6;2;d;0.000184531716983597
5;6;3;d;0.000181285891744396
5;6;4;d;0.000173160071498707
5;6;5;d;0.000170073188608122
5;6;6;d;0.000169678433464255
5;6;7;d;0.000154024107401792
5;6;8;d;6.37312353886088e-05
5;6;9;d;5.92894125346358e-05
5;6;10;d;5.48831354937614e-05
5;6;11;d;5.53728881573911e-05
5;6;12;d;5.54972019581284e-05
5;6;13;d;5.24424651504877e-05
5;6;14;d;5.28459211613882e-05
5;6;15;d;5.66186174621984e-05
5;6;16;d;4.92442138756179e-05
5;6;17;d;4.51245483829952e-05
5;6;18;d;4.44502308551723e-05
5;6;19;d;4.38243433029078e-05
5;6;20;d;5.18257497009965e-05
5;6;21;d;6.00338692227581e-05
5;6;22;d;0.000151000680096828
5;6;23;d;0.000255543635754252
5;6;24;d;0.000193018367572113
5;23;1;d;0.000179685392798818
5;23;2;d;0.000184552340671241
5;23;3;d;0.00018353908242063
5;23;4;d;0.000177817157942646
5;23;5;d;0.000171334374745997
5;23;6;d;0.000172391646998985
5;23;7;d;0.000148608715432749
5;23;8;d;5.37764324129591e-05
5;23;9;d;4.84037753001816e-05
5;23;10;d;4.93285074342961e-05
5;23;11;d;5.71601060163715e-05
5;23;12;d;5.54003747457581e-05
5;23;13;d;5.1261921900534e-05
5;23;14;d;5.41238412130513e-05
5;23;15;d;5.85551148956225e-05
5;23;16;d;5.39330678073355e-05
5;23;17;d;4.59783283283754e-05
5;23;18;d;4.10794892329388e-05
5;23;19;d;4.31782142317094e-05
5;23;20;d;5.02292362513348e-05
5;23;21;d;5.56489683407099e-05
5;23;22;d;0.000139455302463615
5;23;23;d;0.000249362562217625
5;23;24;d;0.000186385916683921
5;20;1;d;0.000182018890873616
5;20;2;d;0.000184953322338279
5;20;3;d;0.00018183126832869
5;20;4;d;0.000173516649039159
5;20;5;d;0.000170345806493787
5;20;6;d;0.000170035056714312
5;20;7;d;0.000153958248270946
5;20;8;d;6.35479834332511e-05
5;20;9;d;5.91225495143681e-05
5;20;10;d;5.48376784140177e-05
5;20;11;d;5.53102504415827e-05
5;20;12;d;5.55117220949851e-05
5;20;13;d;5.24229767377153e-05
5;20;14;d;5.2729118220966e-05
5;20;15;d;5.64661903914352e-05
5;20;16;d;4.90526337643962e-05
5;20;17;d;4.49712768032304e-05
5;20;18;d;4.43191395782998e-05
5;20;19;d;4.37170549687052e-05
5;20;20;d;5.17444333345233e-05
5;20;21;d;5.99419608323379e-05
5;20;22;d;0.000150258050360307
5;20;23;d;0.00025500444866583
5;20;24;d;0.00019249700363119
5;27;1;d;0.000182335805790366
5;27;2;d;0.000185125554553998
5;27;3;d;0.000181994148406755
5;27;4;d;0.000173688922811133
5;27;5;d;0.000170632140750913
5;27;6;d;0.000170016546007669
5;27;7;d;0.000153861904840199
5;27;8;d;6.36391212361669e-05
5;27;9;d;5.92036752005841e-05
5;27;10;d;5.48239660378281e-05
5;27;11;d;5.53520607856452e-05
5;27;12;d;5.55734745076612e-05
5;27;13;d;5.25401332849153e-05
5;27;14;d;5.29579835482964e-05
5;27;15;d;5.67355637226036e-05
5;27;16;d;4.93776086925739e-05
5;27;17;d;4.52788389316871e-05
5;27;18;d;4.46203415873575e-05
5;27;19;d;4.40453089339213e-05
5;27;20;d;5.20852400501702e-05
5;27;21;d;6.01936559448682e-05
5;27;22;d;0.000150373347402366
5;27;23;d;0.000255677495438119
5;27;24;d;0.000193223836004448
5;11;1;d;0.000182498213343373
5;11;2;d;0.000185603430051536
5;11;3;d;0.000180721817489939
5;11;4;d;0.000177681613072943
5;11;5;d;0.000173012643257126
5;11;6;d;0.000171087138438408
5;11;7;d;0.000155701925145109
5;11;8;d;6.43726303954042e-05
5;11;9;d;5.89906659076484e-05
5;11;10;d;5.5721661759306e-05
5;11;11;d;5.36267003264599e-05
5;11;12;d;5.02269537085126e-05
5;11;13;d;5.15251253517572e-05
5;11;14;d;5.01669471242433e-05
5;11;15;d;5.69899206021936e-05
5;11;16;d;4.86527081377142e-05
5;11;17;d;4.72931892830726e-05
5;11;18;d;4.95601360856763e-05
5;11;19;d;4.59199624569898e-05
5;11;20;d;5.22624116289455e-05
5;11;21;d;5.65462479754062e-05
5;11;22;d;0.000155578401188766
5;11;23;d;0.00025473376868471
5;11;24;d;0.000190359959318071
5;31;1;d;0.000179197626139357
5;31;2;d;0.000178511191744895
5;31;3;d;0.000173717662197936
5;31;4;d;0.000170979535970439
5;31;5;d;0.000166837615784668
5;31;6;d;0.00016578632700927
5;31;7;d;0.000151609289941254
5;31;8;d;5.06894316111164e-05
5;31;9;d;4.47979038602205e-05
5;31;10;d;4.25527575292976e-05
5;31;11;d;4.97866697706762e-05
5;31;12;d;5.2686173567625e-05
5;31;13;d;5.20014575370233e-05
5;31;14;d;5.40544827152771e-05
5;31;15;d;5.8102231113214e-05
5;31;16;d;5.16203581087151e-05
5;31;17;d;4.39290968127937e-05
5;31;18;d;4.21508154996932e-05
5;31;19;d;4.27874413835249e-05
5;31;20;d;5.11595511163427e-05
5;31;21;d;5.89801625338859e-05
5;31;22;d;0.000153209371741228
5;31;23;d;0.000252959098692888
5;31;24;d;0.000192414018896528
5;12;1;d;0.000182292551719201
5;12;2;d;0.000184930996211052
5;12;3;d;0.000181676819873958
5;12;4;d;0.000173409434790536
5;12;5;d;0.000170205643465157
5;12;6;d;0.000169831397051893
5;12;7;d;0.000153886065321723
5;12;8;d;6.3658195360429e-05
5;12;9;d;5.91938969557166e-05
5;12;10;d;5.49028827507226e-05
5;12;11;d;5.54716311820673e-05
5;12;12;d;5.57121813144301e-05
5;12;13;d;5.27482222820418e-05
5;12;14;d;5.32066362826939e-05
5;12;15;d;5.70440486138143e-05
5;12;16;d;4.9620983163197e-05
5;12;17;d;4.55190827718053e-05
5;12;18;d;4.49111238256158e-05
5;12;19;d;4.43079121015395e-05
5;12;20;d;5.23594741874143e-05
5;12;21;d;6.04906141046169e-05
5;12;22;d;0.000151502666415926
5;12;23;d;0.000256551605068107
5;12;24;d;0.000193355129409381
5;18;1;d;0.000182452418574739
5;18;2;d;0.000185572199754797
5;18;3;d;0.000180645508075202
5;18;4;d;0.000177723292558599
5;18;5;d;0.000173188654196773
5;18;6;d;0.000171238659274582
5;18;7;d;0.000155629803852455
5;18;8;d;6.4380387681297e-05
5;18;9;d;5.91731321171975e-05
5;18;10;d;5.58559901811775e-05
5;18;11;d;5.36680338289083e-05
5;18;12;d;5.02767709813412e-05
5;18;13;d;5.16172383141756e-05
5;18;14;d;5.02799469760108e-05
5;18;15;d;5.70161916386994e-05
5;18;16;d;4.87118634017367e-05
5;18;17;d;4.7334407799449e-05
5;18;18;d;4.95983321308812e-05
5;18;19;d;4.60339043385219e-05
5;18;20;d;5.23396627598277e-05
5;18;21;d;5.66584948159436e-05
5;18;22;d;0.000155605196036874
5;18;23;d;0.000254693961741647
5;18;24;d;0.000190282729945701
5;2;1;d;0.000176776016716852
5;2;2;d;0.000181212395701556
5;2;3;d;0.000180082250277439
5;2;4;d;0.000174559839320633
5;2;5;d;0.000168070860488166
5;2;6;d;0.000169568328332699
5;2;7;d;0.000147822129338386
5;2;8;d;5.34913355224151e-05
5;2;9;d;4.81902540525599e-05
5;2;10;d;4.92314081085479e-05
5;2;11;d;5.7114113054539e-05
5;2;12;d;5.53868816667019e-05
5;2;13;d;5.12139968096727e-05
5;2;14;d;5.41624451455507e-05
5;2;15;d;5.88656707313304e-05
5;2;16;d;5.41879031918912e-05
5;2;17;d;4.61106557642764e-05
5;2;18;d;4.11918951588983e-05
5;2;19;d;4.32771081799951e-05
5;2;20;d;5.03098147042195e-05
5;2;21;d;5.58972748641883e-05
5;2;22;d;0.000140778553707729
5;2;23;d;0.000250571780435354
5;2;24;d;0.000187096467938008
5;13;1;d;0.000182426075113626
5;13;2;d;0.000185053524784269
5;13;3;d;0.000181474755962643
5;13;4;d;0.00017341184915486
5;13;5;d;0.00017022598524448
5;13;6;d;0.000169794710886838
5;13;7;d;0.000153916699127808
5;13;8;d;6.37518253242535e-05
5;13;9;d;5.92536493446903e-05
5;13;10;d;5.49322011506848e-05
5;13;11;d;5.54137772017022e-05
5;13;12;d;5.56718869622981e-05
5;13;13;d;5.27454833937286e-05
5;13;14;d;5.32317135290628e-05
5;13;15;d;5.71138283146788e-05
5;13;16;d;4.97640166623729e-05
5;13;17;d;4.5688299790243e-05
5;13;18;d;4.51099650514223e-05
5;13;19;d;4.44752914628451e-05
5;13;20;d;5.25745422910583e-05
5;13;21;d;6.07164333093192e-05
5;13;22;d;0.000151699501829353
5;13;23;d;0.000256845296681586
5;13;24;d;0.000194234906545722
5;5;1;d;0.000181775480288777
5;5;2;d;0.000184895425933959
5;5;3;d;0.000181747885383936
5;5;4;d;0.000173347886586769
5;5;5;d;0.000170047831347212
5;5;6;d;0.000169823670260174
5;5;7;d;0.000154218724617082
5;5;8;d;6.38093074324731e-05
5;5;9;d;5.93922196451729e-05
5;5;10;d;5.5071260276754e-05
5;5;11;d;5.5511451242385e-05
5;5;12;d;5.57065632538541e-05
5;5;13;d;5.26014854150088e-05
5;5;14;d;5.29347199342852e-05
5;5;15;d;5.66617095584786e-05
5;5;16;d;4.92867123145069e-05
5;5;17;d;4.5157451222124e-05
5;5;18;d;4.44755731917739e-05
5;5;19;d;4.38546444704894e-05
5;5;20;d;5.1905246519192e-05
5;5;21;d;6.01921883337884e-05
5;5;22;d;0.000151155466921316
5;5;23;d;0.000255514574256273
5;5;24;d;0.00019261999645599
5;19;1;d;0.000182341828300594
5;19;2;d;0.000185282327870577
5;19;3;d;0.000182161850331795
5;19;4;d;0.000173823999976624
5;19;5;d;0.00017079015039157
5;19;6;d;0.00017027504224763
5;19;7;d;0.000154099248648136
5;19;8;d;6.37527157157861e-05
5;19;9;d;5.93574833944139e-05
5;19;10;d;5.50242698159413e-05
5;19;11;d;5.54577633610125e-05
5;19;12;d;5.56795793290266e-05
5;19;13;d;5.2624920858311e-05
5;19;14;d;5.29655457363367e-05
5;19;15;d;5.66871245806894e-05
5;19;16;d;4.931986789021e-05
5;19;17;d;4.51987117148165e-05
5;19;18;d;4.45468520520757e-05
5;19;19;d;4.40089579572297e-05
5;19;20;d;5.20959457452065e-05
5;19;21;d;6.02480618817061e-05
5;19;22;d;0.000150627080987063
5;19;23;d;0.000255297427663622
5;19;24;d;0.000192390242701547
5;16;1;d;0.000179530774559699
5;16;2;d;0.000184310731788866
5;16;3;d;0.000183416674641891
5;16;4;d;0.000177659799431229
5;16;5;d;0.000170956841776146
5;16;6;d;0.000172174309155561
5;16;7;d;0.000148683144058266
5;16;8;d;5.37101568188744e-05
5;16;9;d;4.83279755710701e-05
5;16;10;d;4.92472204180004e-05
5;16;11;d;5.7160033324682e-05
5;16;12;d;5.54213213971558e-05
5;16;13;d;5.13267500106713e-05
5;16;14;d;5.42492673508399e-05
5;16;15;d;5.86888931716406e-05
5;16;16;d;5.40330581283591e-05
5;16;17;d;4.60652478622899e-05
5;16;18;d;4.11490033010955e-05
5;16;19;d;4.32421656512338e-05
5;16;20;d;5.02737991331489e-05
5;16;21;d;5.56368641596532e-05
5;16;22;d;0.000139433428824893
5;16;23;d;0.000249394243053466
5;16;24;d;0.000186456891304494
5;4;1;d;0.000181559480563634
5;4;2;d;0.000184660921035745
5;4;3;d;0.000179669897730686
5;4;4;d;0.000176606099077657
5;4;5;d;0.000172036201857382
5;4;6;d;0.00017032482714995
5;4;7;d;0.000155329020172666
5;4;8;d;6.43602651709276e-05
5;4;9;d;5.9121138651886e-05
5;4;10;d;5.59079755194694e-05
5;4;11;d;5.38245914092428e-05
5;4;12;d;5.03724896649992e-05
5;4;13;d;5.16445866620811e-05
5;4;14;d;5.02194903821338e-05
5;4;15;d;5.70125204220667e-05
5;4;16;d;4.86923187579772e-05
5;4;17;d;4.72524406822212e-05
5;4;18;d;4.9424132759593e-05
5;4;19;d;4.58382168077865e-05
5;4;20;d;5.22499257602455e-05
5;4;21;d;5.67471224459099e-05
5;4;22;d;0.000156508240442368
5;4;23;d;0.000254935298088338
5;4;24;d;0.000190142703644214
5;1;1;d;0.000180589481173095
5;1;2;d;0.000179982499290058
5;1;3;d;0.000174951938390261
5;1;4;d;0.000171966074861346
5;1;5;d;0.000167666938513306
5;1;6;d;0.000165971170038905
5;1;7;d;0.000152074209646663
5;1;8;d;5.08096177887241e-05
5;1;9;d;4.47720801000166e-05
5;1;10;d;4.25020185250793e-05
5;1;11;d;4.97018159825293e-05
5;1;12;d;5.25415543899269e-05
5;1;13;d;5.18097675455184e-05
5;1;14;d;5.37607940495491e-05
5;1;15;d;5.75515510956818e-05
5;1;16;d;5.11060297394234e-05
5;1;17;d;4.33840731056386e-05
5;1;18;d;4.15032483638054e-05
5;1;19;d;4.21136190763665e-05
5;1;20;d;5.0212291886073e-05
5;1;21;d;5.79690483613964e-05
5;1;22;d;0.000152247958334896
5;1;23;d;0.000249384517309174
5;1;24;d;0.000189904178767519
5;22;1;d;0.000179205600675992
5;22;2;d;0.000181238328450526
5;22;3;d;0.000177449804148893
5;22;4;d;0.0001725555300034
5;22;5;d;0.000170399128073163
5;22;6;d;0.000171030462840877
5;22;7;d;0.000150704738467176
5;22;8;d;6.26474535005392e-05
5;22;9;d;5.49623579198335e-05
5;22;10;d;5.27181818716457e-05
5;22;11;d;5.49771412825848e-05
5;22;12;d;5.22055203713071e-05
5;22;13;d;5.30245277256999e-05
5;22;14;d;5.18525695679642e-05
5;22;15;d;5.8066330508943e-05
5;22;16;d;5.22816781610708e-05
5;22;17;d;4.99501322671304e-05
5;22;18;d;4.72473960726966e-05
5;22;19;d;4.86762069874486e-05
5;22;20;d;5.49019915635824e-05
5;22;21;d;5.87445350782813e-05
5;22;22;d;0.000145432254588351
5;22;23;d;0.000250963141208157
5;22;24;d;0.000189521044777544
5;3;1;d;0.000178186435287475
5;3;2;d;0.000177663552979139
5;3;3;d;0.000173125764583364
5;3;4;d;0.000170166255940559
5;3;5;d;0.000166057618339413
5;3;6;d;0.000165019354235367
5;3;7;d;0.000151573455364641
5;3;8;d;5.05249090495165e-05
5;3;9;d;4.45311519897027e-05
5;3;10;d;4.23789695313488e-05
5;3;11;d;4.97073932638585e-05
5;3;12;d;5.26544262505421e-05
5;3;13;d;5.19244973439869e-05
5;3;14;d;5.39045182078444e-05
5;3;15;d;5.79141960134972e-05
5;3;16;d;5.14367663941664e-05
5;3;17;d;4.37001837254364e-05
5;3;18;d;4.19364606450659e-05
5;3;19;d;4.26215833360238e-05
5;3;20;d;5.09428282840461e-05
5;3;21;d;5.89066028892719e-05
5;3;22;d;0.00015415501416815
5;3;23;d;0.000251880670043921
5;3;24;d;0.000191574128311963
5;14;1;d;0.000182968881882088
5;14;2;d;0.000185865657508693
5;14;3;d;0.000182368865047644
5;14;4;d;0.000174132207695849
5;14;5;d;0.000170743145661091
5;14;6;d;0.000170182012316256
5;14;7;d;0.000154235919937917
5;14;8;d;6.37143989509519e-05
5;14;9;d;5.93322076889957e-05
5;14;10;d;5.50840178213125e-05
5;14;11;d;5.55972905083548e-05
5;14;12;d;5.58987728754269e-05
5;14;13;d;5.29497219209053e-05
5;14;14;d;5.34206488231919e-05
5;14;15;d;5.72807430164658e-05
5;14;16;d;4.99408158106208e-05
5;14;17;d;4.58532767371777e-05
5;14;18;d;4.51694978735201e-05
5;14;19;d;4.45262470690755e-05
5;14;20;d;5.25875207521024e-05
5;14;21;d;6.06537658874813e-05
5;14;22;d;0.000151663736827235
5;14;23;d;0.000256879248530112
5;14;24;d;0.00019388925156504
5;9;1;d;0.000179896608710674
5;9;2;d;0.000184553655635907
5;9;3;d;0.000183224751109622
5;9;4;d;0.000177626249889893
5;9;5;d;0.000170973392197779
5;9;6;d;0.00017203454407186
5;9;7;d;0.000148764245824079
5;9;8;d;5.37456956164295e-05
5;9;9;d;4.83934699474417e-05
5;9;10;d;4.93969368345789e-05
5;9;11;d;5.7331261328957e-05
5;9;12;d;5.55634786772962e-05
5;9;13;d;5.13388331155232e-05
5;9;14;d;5.42951201461187e-05
5;9;15;d;5.88236211216326e-05
5;9;16;d;5.41833266648456e-05
5;9;17;d;4.61658556819943e-05
5;9;18;d;4.1210158708024e-05
5;9;19;d;4.32681256573802e-05
5;9;20;d;5.03063315090794e-05
5;9;21;d;5.57177546798649e-05
5;9;22;d;0.00013990248151089
5;9;23;d;0.000249823733299579
5;9;24;d;0.000186372268270575
6;3;1;a;8.54328714576224e-05
6;3;2;a;7.07385753102856e-05
6;3;3;a;6.35026984845859e-05
6;3;4;a;6.01378557766181e-05
6;3;5;a;5.932921597371e-05
6;3;6;a;6.05809552306783e-05
6;3;7;a;6.80504511308016e-05
6;3;8;a;8.53574721384277e-05
6;3;9;a;0.000102303484856219
6;3;10;a;0.000114437350285159
6;3;11;a;0.000124204440163925
6;3;12;a;0.000127975735311851
6;3;13;a;0.000132983982648187
6;3;14;a;0.000138718616125946
6;3;15;a;0.000130555774962777
6;3;16;a;0.000119478273645454
6;3;17;a;0.000118770032686535
6;3;18;a;0.000125196097908244
6;3;19;a;0.000128954889543002
6;3;20;a;0.000130142374874852
6;3;21;a;0.000131927494791491
6;3;22;a;0.000138107624075556
6;3;23;a;0.000132219143597514
6;3;24;a;0.000109499340515221
6;12;1;a;8.77175675277178e-05
6;12;2;a;7.17074168546389e-05
6;12;3;a;6.43125455021947e-05
6;12;4;a;6.08163305729349e-05
6;12;5;a;5.97046135076324e-05
6;12;6;a;6.07618118371966e-05
6;12;7;a;6.82845128065547e-05
6;12;8;a;8.55826694802662e-05
6;12;9;a;0.000102995359501087
6;12;10;a;0.000115582766882609
6;12;11;a;0.000125252020245637
6;12;12;a;0.000130765613198714
6;12;13;a;0.000135979247780779
6;12;14;a;0.000141658722643304
6;12;15;a;0.000134504016100276
6;12;16;a;0.000124653360405944
6;12;17;a;0.000122462548366259
6;12;18;a;0.000128396126571401
6;12;19;a;0.000131871123316493
6;12;20;a;0.000131066781835652
6;12;21;a;0.000129601777511965
6;12;22;a;0.000131205532998301
6;12;23;a;0.000129740572838524
6;12;24;a;0.000113105784201274
6;10;1;a;8.61678069294941e-05
6;10;2;a;7.13957786308312e-05
6;10;3;a;6.3976541416627e-05
6;10;4;a;6.05790921586727e-05
6;10;5;a;5.98914246130486e-05
6;10;6;a;6.10956350301034e-05
6;10;7;a;6.86053288337234e-05
6;10;8;a;8.63344501231186e-05
6;10;9;a;0.000103380364912615
6;10;10;a;0.000115634778292013
6;10;11;a;0.000125639029690386
6;10;12;a;0.00012926740930847
6;10;13;a;0.000134217108962842
6;10;14;a;0.000139855345454604
6;10;15;a;0.000131469851809307
6;10;16;a;0.000120064923121275
6;10;17;a;0.000119251271261964
6;10;18;a;0.000125602060690763
6;10;19;a;0.000129255851840793
6;10;20;a;0.000130558802924049
6;10;21;a;0.000132485058828535
6;10;22;a;0.000138598355395831
6;10;23;a;0.000132591825786122
6;10;24;a;0.000109887240457926
6;18;1;a;8.40255865156851e-05
6;18;2;a;6.95715458025452e-05
6;18;3;a;6.22997769568708e-05
6;18;4;a;5.90045192899125e-05
6;18;5;a;5.82004040738096e-05
6;18;6;a;5.94484496409056e-05
6;18;7;a;6.67432587016006e-05
6;18;8;a;8.42568651593367e-05
6;18;9;a;0.000100520983701097
6;18;10;a;0.000112601128053054
6;18;11;a;0.000122165993660052
6;18;12;a;0.000125385078236598
6;18;13;a;0.000130175038133568
6;18;14;a;0.00013581384778717
6;18;15;a;0.000127646449540138
6;18;16;a;0.000116556517269859
6;18;17;a;0.000115841603564207
6;18;18;a;0.00012206384976364
6;18;19;a;0.000125811422129013
6;18;20;a;0.000127410075112058
